prioridade,tempo,nome
35359,797,pao-de-queijo-2988
87950,632,sushi-2989
126642,611,tempura-2990
177331,874,ramen-2991
160163,289,okonomiyaki-2992
126149,449,fish-and-chips-2993
216568,158,steak-and-ale-pie-2994
3996,213,bubble-and-squeak-2995
116659,359,cottage-pie-2996
284384,372,pizza-margherita-2997
230485,943,risotto-2998
32013,881,lasagna-2999
137097,245,carbonara-3000
70631,645,feijoada-3001
125126,593,moqueca-3002
140518,991,acaraje-3003
96942,283,pao-de-queijo-3004
60225,620,sushi-3005
207272,994,tempura-3006
271707,642,ramen-3007
61182,364,okonomiyaki-3008
270867,823,fish-and-chips-3009
2146,965,steak-and-ale-pie-3010
237670,680,bubble-and-squeak-3011
177727,190,cottage-pie-3012
265083,66,pizza-margherita-3013
198903,823,risotto-3014
286810,48,lasagna-3015
120143,356,carbonara-3016
122250,303,feijoada-3017
287654,898,moqueca-3018
183795,598,acaraje-3019
253813,195,pao-de-queijo-3020
125378,9,sushi-3021
24504,871,tempura-3022
159226,341,ramen-3023
253241,383,okonomiyaki-3024
15733,303,fish-and-chips-3025
249606,324,steak-and-ale-pie-3026
112253,183,bubble-and-squeak-3027
288919,650,cottage-pie-3028
94539,593,pizza-margherita-3029
169121,197,risotto-3030
164047,125,lasagna-3031
14231,99,carbonara-3032
100998,334,feijoada-3033
296618,221,moqueca-3034
76791,722,acaraje-3035
184466,900,pao-de-queijo-3036
61051,809,sushi-3037
95018,281,tempura-3038
292936,760,ramen-3039
264142,521,okonomiyaki-3040
115487,527,fish-and-chips-3041
271455,430,steak-and-ale-pie-3042
72521,44,bubble-and-squeak-3043
283932,829,cottage-pie-3044
254639,943,pizza-margherita-3045
76152,334,risotto-3046
129279,149,lasagna-3047
189461,921,carbonara-3048
135722,175,feijoada-3049
112090,380,moqueca-3050
205596,316,acaraje-3051
252887,527,pao-de-queijo-3052
260948,824,sushi-3053
49631,51,tempura-3054
285519,982,ramen-3055
67816,165,okonomiyaki-3056
161119,267,fish-and-chips-3057
149861,551,steak-and-ale-pie-3058
16501,608,bubble-and-squeak-3059
258545,892,cottage-pie-3060
115059,76,pizza-margherita-3061
295390,969,risotto-3062
265668,677,lasagna-3063
135406,332,carbonara-3064
178384,44,feijoada-3065
249034,901,moqueca-3066
144146,688,acaraje-3067
48999,726,pao-de-queijo-3068
183174,64,sushi-3069
292819,147,tempura-3070
126993,613,ramen-3071
209896,993,okonomiyaki-3072
245745,580,fish-and-chips-3073
213893,852,steak-and-ale-pie-3074
107085,784,bubble-and-squeak-3075
183578,9,cottage-pie-3076
142131,313,pizza-margherita-3077
175782,397,risotto-3078
67234,65,lasagna-3079
214135,910,carbonara-3080
271817,461,feijoada-3081
52848,579,moqueca-3082
182540,47,acaraje-3083
542,647,pao-de-queijo-3084
288656,992,sushi-3085
53163,361,tempura-3086
83695,384,ramen-3087
271683,124,okonomiyaki-3088
204716,471,fish-and-chips-3089
259822,78,steak-and-ale-pie-3090
71561,216,bubble-and-squeak-3091
299215,333,cottage-pie-3092
77708,732,pizza-margherita-3093
61615,435,risotto-3094
77225,992,lasagna-3095
201199,552,carbonara-3096
50255,119,feijoada-3097
248656,715,moqueca-3098
128617,890,acaraje-3099
73527,15,pao-de-queijo-3100
91274,950,sushi-3101
274637,185,tempura-3102
90022,736,ramen-3103
225406,591,okonomiyaki-3104
285653,260,fish-and-chips-3105
257439,596,steak-and-ale-pie-3106
62991,755,bubble-and-squeak-3107
219678,79,cottage-pie-3108
49759,867,pizza-margherita-3109
231881,10,risotto-3110
244687,500,lasagna-3111
96814,276,carbonara-3112
281249,23,feijoada-3113
105399,610,moqueca-3114
217408,296,acaraje-3115
213738,14,pao-de-queijo-3116
98855,623,sushi-3117
299626,573,tempura-3118
87057,633,ramen-3119
260069,560,okonomiyaki-3120
152444,913,fish-and-chips-3121
264666,185,steak-and-ale-pie-3122
280598,39,bubble-and-squeak-3123
251785,312,cottage-pie-3124
186945,615,pizza-margherita-3125
104304,649,risotto-3126
180836,290,lasagna-3127
122121,596,carbonara-3128
70819,978,feijoada-3129
153401,778,moqueca-3130
284551,538,acaraje-3131
1613,212,pao-de-queijo-3132
289628,615,sushi-3133
245760,553,tempura-3134
15776,151,ramen-3135
150010,850,okonomiyaki-3136
266178,982,fish-and-chips-3137
37118,965,steak-and-ale-pie-3138
123812,951,bubble-and-squeak-3139
169052,999,cottage-pie-3140
15608,688,pizza-margherita-3141
236660,685,risotto-3142
168876,773,lasagna-3143
274303,513,carbonara-3144
21528,673,feijoada-3145
120671,380,moqueca-3146
198539,414,acaraje-3147
265804,633,pao-de-queijo-3148
177595,289,sushi-3149
266872,208,tempura-3150
26527,601,ramen-3151
63928,667,okonomiyaki-3152
50727,853,fish-and-chips-3153
38743,471,steak-and-ale-pie-3154
234747,321,bubble-and-squeak-3155
50336,702,cottage-pie-3156
78691,76,pizza-margherita-3157
291369,417,risotto-3158
127463,967,lasagna-3159
178058,171,carbonara-3160
2191,323,feijoada-3161
59811,982,moqueca-3162
85623,293,acaraje-3163
111564,472,pao-de-queijo-3164
149834,462,sushi-3165
99362,133,tempura-3166
298921,86,ramen-3167
240648,966,okonomiyaki-3168
150915,272,fish-and-chips-3169
210696,700,steak-and-ale-pie-3170
248744,577,bubble-and-squeak-3171
6948,580,cottage-pie-3172
4721,982,pizza-margherita-3173
223402,434,risotto-3174
257641,917,lasagna-3175
113340,965,carbonara-3176
74399,925,feijoada-3177
198872,169,moqueca-3178
122952,82,acaraje-3179
193498,64,pao-de-queijo-3180
12509,891,sushi-3181
80979,276,tempura-3182
91861,452,ramen-3183
168854,488,okonomiyaki-3184
265261,195,fish-and-chips-3185
208525,751,steak-and-ale-pie-3186
117713,293,bubble-and-squeak-3187
131636,543,cottage-pie-3188
147423,918,pizza-margherita-3189
121502,913,risotto-3190
202452,241,lasagna-3191
25484,641,carbonara-3192
36805,184,feijoada-3193
27152,248,moqueca-3194
242125,92,acaraje-3195
234443,178,pao-de-queijo-3196
251197,369,sushi-3197
133838,676,tempura-3198
110261,588,ramen-3199
188867,63,okonomiyaki-3200
217256,482,fish-and-chips-3201
227259,504,steak-and-ale-pie-3202
218257,269,bubble-and-squeak-3203
278717,231,cottage-pie-3204
188539,584,pizza-margherita-3205
228241,197,risotto-3206
187836,841,lasagna-3207
2618,870,carbonara-3208
271471,618,feijoada-3209
267131,541,moqueca-3210
105237,764,acaraje-3211
245600,390,pao-de-queijo-3212
235825,986,sushi-3213
117408,154,tempura-3214
189321,862,ramen-3215
240166,914,okonomiyaki-3216
41092,518,fish-and-chips-3217
11871,700,steak-and-ale-pie-3218
214341,846,bubble-and-squeak-3219
25537,62,cottage-pie-3220
229764,594,pizza-margherita-3221
161605,549,risotto-3222
291410,123,lasagna-3223
182078,271,carbonara-3224
18814,517,feijoada-3225
96207,295,moqueca-3226
227387,944,acaraje-3227
10517,623,pao-de-queijo-3228
2029,195,sushi-3229
204409,633,tempura-3230
237110,279,ramen-3231
242063,61,okonomiyaki-3232
86069,923,fish-and-chips-3233
73450,67,steak-and-ale-pie-3234
235975,125,bubble-and-squeak-3235
241395,541,cottage-pie-3236
192801,888,pizza-margherita-3237
7725,327,risotto-3238
136332,741,lasagna-3239
243869,955,carbonara-3240
293538,896,feijoada-3241
31152,97,moqueca-3242
205150,55,acaraje-3243
116146,968,pao-de-queijo-3244
152197,541,sushi-3245
255613,42,tempura-3246
165129,847,ramen-3247
141005,361,okonomiyaki-3248
147634,392,fish-and-chips-3249
209165,264,steak-and-ale-pie-3250
253982,475,bubble-and-squeak-3251
292875,444,cottage-pie-3252
267350,143,pizza-margherita-3253
299220,679,risotto-3254
44093,78,lasagna-3255
130877,546,carbonara-3256
27747,355,feijoada-3257
296246,285,moqueca-3258
124314,990,acaraje-3259
200846,143,pao-de-queijo-3260
287057,224,sushi-3261
259256,958,tempura-3262
156116,345,ramen-3263
90039,32,okonomiyaki-3264
95436,757,fish-and-chips-3265
1767,571,steak-and-ale-pie-3266
293511,402,bubble-and-squeak-3267
89170,751,cottage-pie-3268
168602,39,pizza-margherita-3269
137856,178,risotto-3270
22368,707,lasagna-3271
184100,836,carbonara-3272
35652,152,feijoada-3273
164810,181,moqueca-3274
266225,131,acaraje-3275
104535,386,pao-de-queijo-3276
168439,169,sushi-3277
120789,779,tempura-3278
182874,5,ramen-3279
182662,122,okonomiyaki-3280
101922,981,fish-and-chips-3281
205065,882,steak-and-ale-pie-3282
71947,472,bubble-and-squeak-3283
171589,48,cottage-pie-3284
11185,64,pizza-margherita-3285
198614,564,risotto-3286
24073,852,lasagna-3287
162565,283,carbonara-3288
51457,998,feijoada-3289
138151,718,moqueca-3290
257698,17,acaraje-3291
39433,251,pao-de-queijo-3292
227951,678,sushi-3293
289895,719,tempura-3294
72810,998,ramen-3295
235080,766,okonomiyaki-3296
108227,965,fish-and-chips-3297
34340,580,steak-and-ale-pie-3298
296375,132,bubble-and-squeak-3299
174998,346,cottage-pie-3300
71249,443,pizza-margherita-3301
127857,870,risotto-3302
173170,265,lasagna-3303
196007,85,carbonara-3304
271805,734,feijoada-3305
142561,638,moqueca-3306
239794,158,acaraje-3307
34330,13,pao-de-queijo-3308
176839,295,sushi-3309
213540,916,tempura-3310
191978,772,ramen-3311
87524,528,okonomiyaki-3312
223972,68,fish-and-chips-3313
277158,463,steak-and-ale-pie-3314
81981,62,bubble-and-squeak-3315
157111,60,cottage-pie-3316
85579,212,pizza-margherita-3317
188397,316,risotto-3318
270226,781,lasagna-3319
277084,406,carbonara-3320
283214,982,feijoada-3321
179164,148,moqueca-3322
31320,662,acaraje-3323
195392,818,pao-de-queijo-3324
257871,200,sushi-3325
226718,473,tempura-3326
50486,877,ramen-3327
293126,741,okonomiyaki-3328
170003,41,fish-and-chips-3329
228435,349,steak-and-ale-pie-3330
277407,362,bubble-and-squeak-3331
248315,466,cottage-pie-3332
231307,624,pizza-margherita-3333
271410,581,risotto-3334
194519,263,lasagna-3335
185627,452,carbonara-3336
233603,995,feijoada-3337
133333,840,moqueca-3338
250521,651,acaraje-3339
111046,669,pao-de-queijo-3340
237007,340,sushi-3341
40230,503,tempura-3342
89996,148,ramen-3343
29064,497,okonomiyaki-3344
270243,266,fish-and-chips-3345
161138,834,steak-and-ale-pie-3346
33099,877,bubble-and-squeak-3347
232294,516,cottage-pie-3348
4118,290,pizza-margherita-3349
112101,59,risotto-3350
31956,569,lasagna-3351
201628,355,carbonara-3352
153652,980,feijoada-3353
75875,835,moqueca-3354
110264,94,acaraje-3355
128135,799,pao-de-queijo-3356
32647,315,sushi-3357
192987,772,tempura-3358
53581,661,ramen-3359
168705,343,okonomiyaki-3360
240902,581,fish-and-chips-3361
119822,35,steak-and-ale-pie-3362
210150,380,bubble-and-squeak-3363
189993,665,cottage-pie-3364
111504,432,pizza-margherita-3365
252148,300,risotto-3366
270303,801,lasagna-3367
269147,847,carbonara-3368
188799,806,feijoada-3369
277460,722,moqueca-3370
89315,540,acaraje-3371
132553,206,pao-de-queijo-3372
195608,687,sushi-3373
270938,36,tempura-3374
48024,310,ramen-3375
293925,931,okonomiyaki-3376
79120,405,fish-and-chips-3377
244032,952,steak-and-ale-pie-3378
125961,686,bubble-and-squeak-3379
245934,93,cottage-pie-3380
277680,334,pizza-margherita-3381
107115,718,risotto-3382
73769,452,lasagna-3383
271803,59,carbonara-3384
105934,384,feijoada-3385
269719,510,moqueca-3386
2768,536,acaraje-3387
130893,422,pao-de-queijo-3388
110893,654,sushi-3389
287365,841,tempura-3390
245753,583,ramen-3391
111663,572,okonomiyaki-3392
47828,919,fish-and-chips-3393
33258,858,steak-and-ale-pie-3394
272961,732,bubble-and-squeak-3395
106827,493,cottage-pie-3396
47328,946,pizza-margherita-3397
25320,493,risotto-3398
70038,725,lasagna-3399
309,184,carbonara-3400
236158,184,feijoada-3401
169048,253,moqueca-3402
94239,118,acaraje-3403
235344,610,pao-de-queijo-3404
237556,344,sushi-3405
247745,785,tempura-3406
1126,527,ramen-3407
280301,77,okonomiyaki-3408
142622,675,fish-and-chips-3409
228761,173,steak-and-ale-pie-3410
268363,602,bubble-and-squeak-3411
17413,316,cottage-pie-3412
115682,462,pizza-margherita-3413
279160,374,risotto-3414
209244,495,lasagna-3415
228353,469,carbonara-3416
271612,948,feijoada-3417
255434,55,moqueca-3418
83464,468,acaraje-3419
153517,352,pao-de-queijo-3420
298036,5,sushi-3421
74530,633,tempura-3422
80220,708,ramen-3423
228175,476,okonomiyaki-3424
238565,907,fish-and-chips-3425
48613,518,steak-and-ale-pie-3426
59886,771,bubble-and-squeak-3427
90813,451,cottage-pie-3428
117904,200,pizza-margherita-3429
12906,610,risotto-3430
115034,725,lasagna-3431
44977,382,carbonara-3432
291246,793,feijoada-3433
238138,402,moqueca-3434
92702,296,acaraje-3435
95480,936,pao-de-queijo-3436
157801,927,sushi-3437
173447,949,tempura-3438
37866,176,ramen-3439
209257,810,okonomiyaki-3440
199668,135,fish-and-chips-3441
151130,54,steak-and-ale-pie-3442
105731,161,bubble-and-squeak-3443
21335,673,cottage-pie-3444
23139,811,pizza-margherita-3445
227786,505,risotto-3446
204329,977,lasagna-3447
192040,750,carbonara-3448
232359,2,feijoada-3449
102583,863,moqueca-3450
125382,391,acaraje-3451
63761,545,pao-de-queijo-3452
275895,530,sushi-3453
144354,390,tempura-3454
234178,973,ramen-3455
199787,850,okonomiyaki-3456
238022,361,fish-and-chips-3457
231640,436,steak-and-ale-pie-3458
254320,272,bubble-and-squeak-3459
232410,354,cottage-pie-3460
187325,328,pizza-margherita-3461
181755,806,risotto-3462
127011,568,lasagna-3463
185042,569,carbonara-3464
153121,970,feijoada-3465
196140,40,moqueca-3466
94700,262,acaraje-3467
95546,727,pao-de-queijo-3468
106308,801,sushi-3469
52481,989,tempura-3470
148888,467,ramen-3471
203487,206,okonomiyaki-3472
114748,865,fish-and-chips-3473
139422,771,steak-and-ale-pie-3474
45081,973,bubble-and-squeak-3475
246277,621,cottage-pie-3476
78201,832,pizza-margherita-3477
140971,161,risotto-3478
295566,341,lasagna-3479
194089,910,carbonara-3480
248213,191,feijoada-3481
193638,745,moqueca-3482
43729,262,acaraje-3483
43290,858,pao-de-queijo-3484
290392,38,sushi-3485
118465,333,tempura-3486
180475,139,ramen-3487
150139,405,okonomiyaki-3488
298179,769,fish-and-chips-3489
157857,888,steak-and-ale-pie-3490
31439,978,bubble-and-squeak-3491
134511,410,cottage-pie-3492
125784,666,pizza-margherita-3493
148948,615,risotto-3494
174980,195,lasagna-3495
202777,702,carbonara-3496
93696,432,feijoada-3497
46803,496,moqueca-3498
286713,471,acaraje-3499
152475,296,pao-de-queijo-3500
220453,976,sushi-3501
76711,951,tempura-3502
173874,449,ramen-3503
264417,453,okonomiyaki-3504
224924,196,fish-and-chips-3505
254421,592,steak-and-ale-pie-3506
46912,560,bubble-and-squeak-3507
68748,300,cottage-pie-3508
6041,916,pizza-margherita-3509
298268,423,risotto-3510
199142,131,lasagna-3511
175784,841,carbonara-3512
6445,447,feijoada-3513
168659,643,moqueca-3514
164881,10,acaraje-3515
201797,556,pao-de-queijo-3516
243610,575,sushi-3517
87091,340,tempura-3518
174890,749,ramen-3519
7947,701,okonomiyaki-3520
71854,193,fish-and-chips-3521
88058,506,steak-and-ale-pie-3522
210145,159,bubble-and-squeak-3523
134945,139,cottage-pie-3524
236913,36,pizza-margherita-3525
174640,466,risotto-3526
77520,69,lasagna-3527
34337,73,carbonara-3528
97871,323,feijoada-3529
35698,984,moqueca-3530
5476,598,acaraje-3531
143133,921,pao-de-queijo-3532
24377,394,sushi-3533
33766,257,tempura-3534
43374,423,ramen-3535
61730,914,okonomiyaki-3536
151323,810,fish-and-chips-3537
74090,792,steak-and-ale-pie-3538
84470,535,bubble-and-squeak-3539
247826,750,cottage-pie-3540
224120,289,pizza-margherita-3541
241565,593,risotto-3542
181761,676,lasagna-3543
152766,218,carbonara-3544
201081,456,feijoada-3545
8004,780,moqueca-3546
274273,693,acaraje-3547
83013,451,pao-de-queijo-3548
95882,997,sushi-3549
242431,111,tempura-3550
256381,952,ramen-3551
156589,836,okonomiyaki-3552
98299,840,fish-and-chips-3553
58385,590,steak-and-ale-pie-3554
253602,60,bubble-and-squeak-3555
15667,401,cottage-pie-3556
201642,765,pizza-margherita-3557
159243,851,risotto-3558
127025,800,lasagna-3559
265999,759,carbonara-3560
188303,980,feijoada-3561
295217,508,moqueca-3562
245712,409,acaraje-3563
74296,213,pao-de-queijo-3564
21225,707,sushi-3565
61555,643,tempura-3566
189538,705,ramen-3567
230665,948,okonomiyaki-3568
82412,705,fish-and-chips-3569
202800,391,steak-and-ale-pie-3570
96718,427,bubble-and-squeak-3571
80943,971,cottage-pie-3572
60253,985,pizza-margherita-3573
78773,187,risotto-3574
281499,30,lasagna-3575
34676,36,carbonara-3576
78822,308,feijoada-3577
200321,434,moqueca-3578
296119,622,acaraje-3579
74877,501,pao-de-queijo-3580
97012,766,sushi-3581
39690,178,tempura-3582
280761,185,ramen-3583
262101,488,okonomiyaki-3584
133501,686,fish-and-chips-3585
101462,637,steak-and-ale-pie-3586
244321,278,bubble-and-squeak-3587
222736,645,cottage-pie-3588
10478,338,pizza-margherita-3589
187380,550,risotto-3590
44801,411,lasagna-3591
97227,704,carbonara-3592
225926,182,feijoada-3593
145764,789,moqueca-3594
113640,336,acaraje-3595
104901,326,pao-de-queijo-3596
62334,599,sushi-3597
107210,636,tempura-3598
47492,264,ramen-3599
246296,18,okonomiyaki-3600
278364,310,fish-and-chips-3601
110396,283,steak-and-ale-pie-3602
66574,337,bubble-and-squeak-3603
148721,734,cottage-pie-3604
128407,281,pizza-margherita-3605
104750,170,risotto-3606
51677,66,lasagna-3607
211291,648,carbonara-3608
140976,269,feijoada-3609
234445,552,moqueca-3610
53263,506,acaraje-3611
52349,351,pao-de-queijo-3612
58157,647,sushi-3613
118272,197,tempura-3614
128881,672,ramen-3615
163068,470,okonomiyaki-3616
87741,345,fish-and-chips-3617
229980,12,steak-and-ale-pie-3618
253099,484,bubble-and-squeak-3619
50983,506,cottage-pie-3620
253026,127,pizza-margherita-3621
173155,203,risotto-3622
208367,438,lasagna-3623
255218,606,carbonara-3624
214258,274,feijoada-3625
244738,366,moqueca-3626
129432,680,acaraje-3627
235415,76,pao-de-queijo-3628
298159,924,sushi-3629
162093,668,tempura-3630
168101,86,ramen-3631
41927,573,okonomiyaki-3632
293834,832,fish-and-chips-3633
265862,930,steak-and-ale-pie-3634
147708,508,bubble-and-squeak-3635
51626,332,cottage-pie-3636
74349,279,pizza-margherita-3637
15354,531,risotto-3638
221231,91,lasagna-3639
54662,742,carbonara-3640
232859,545,feijoada-3641
24699,58,moqueca-3642
188704,453,acaraje-3643
152301,657,pao-de-queijo-3644
181411,644,sushi-3645
43956,950,tempura-3646
40363,97,ramen-3647
35762,474,okonomiyaki-3648
206904,138,fish-and-chips-3649
70961,999,steak-and-ale-pie-3650
266859,867,bubble-and-squeak-3651
208789,157,cottage-pie-3652
266206,753,pizza-margherita-3653
219743,401,risotto-3654
155371,543,lasagna-3655
244285,676,carbonara-3656
249331,915,feijoada-3657
126879,642,moqueca-3658
104513,444,acaraje-3659
174676,954,pao-de-queijo-3660
17117,617,sushi-3661
114649,241,tempura-3662
122123,327,ramen-3663
35739,998,okonomiyaki-3664
27794,997,fish-and-chips-3665
62237,492,steak-and-ale-pie-3666
14229,640,bubble-and-squeak-3667
256646,203,cottage-pie-3668
16509,774,pizza-margherita-3669
3467,44,risotto-3670
132504,12,lasagna-3671
117817,598,carbonara-3672
40138,5,feijoada-3673
229977,224,moqueca-3674
288225,977,acaraje-3675
255083,770,pao-de-queijo-3676
205973,5,sushi-3677
93202,410,tempura-3678
277070,46,ramen-3679
171144,595,okonomiyaki-3680
298290,426,fish-and-chips-3681
198457,43,steak-and-ale-pie-3682
5940,290,bubble-and-squeak-3683
130380,296,cottage-pie-3684
36443,551,pizza-margherita-3685
47329,166,risotto-3686
60848,3,lasagna-3687
216529,630,carbonara-3688
37417,235,feijoada-3689
116487,110,moqueca-3690
134114,455,acaraje-3691
176044,793,pao-de-queijo-3692
43477,523,sushi-3693
286587,565,tempura-3694
263414,796,ramen-3695
124892,705,okonomiyaki-3696
153993,606,fish-and-chips-3697
102365,818,steak-and-ale-pie-3698
138333,622,bubble-and-squeak-3699
206317,70,cottage-pie-3700
285893,534,pizza-margherita-3701
22200,80,risotto-3702
225709,103,lasagna-3703
144069,971,carbonara-3704
276954,584,feijoada-3705
11901,935,moqueca-3706
40442,728,acaraje-3707
220162,979,pao-de-queijo-3708
55847,543,sushi-3709
152487,983,tempura-3710
34158,35,ramen-3711
154306,786,okonomiyaki-3712
118536,149,fish-and-chips-3713
214833,21,steak-and-ale-pie-3714
99714,124,bubble-and-squeak-3715
59936,930,cottage-pie-3716
85365,180,pizza-margherita-3717
62156,754,risotto-3718
21012,830,lasagna-3719
276764,436,carbonara-3720
174974,545,feijoada-3721
78195,441,moqueca-3722
129592,296,acaraje-3723
40590,87,pao-de-queijo-3724
127484,161,sushi-3725
49662,14,tempura-3726
8977,604,ramen-3727
91057,8,okonomiyaki-3728
58560,542,fish-and-chips-3729
296849,958,steak-and-ale-pie-3730
220692,376,bubble-and-squeak-3731
276550,490,cottage-pie-3732
144703,51,pizza-margherita-3733
238563,973,risotto-3734
181200,613,lasagna-3735
132973,461,carbonara-3736
287867,449,feijoada-3737
291466,787,moqueca-3738
43799,374,acaraje-3739
167892,114,pao-de-queijo-3740
111903,375,sushi-3741
18029,915,tempura-3742
19372,466,ramen-3743
97463,20,okonomiyaki-3744
54371,179,fish-and-chips-3745
112545,229,steak-and-ale-pie-3746
145136,296,bubble-and-squeak-3747
273573,40,cottage-pie-3748
199263,306,pizza-margherita-3749
92761,988,risotto-3750
232238,521,lasagna-3751
164399,673,carbonara-3752
181152,262,feijoada-3753
135178,892,moqueca-3754
109204,536,acaraje-3755
125656,914,pao-de-queijo-3756
164508,845,sushi-3757
231913,586,tempura-3758
114531,909,ramen-3759
260685,19,okonomiyaki-3760
121119,673,fish-and-chips-3761
92624,996,steak-and-ale-pie-3762
57075,92,bubble-and-squeak-3763
171952,163,cottage-pie-3764
238865,748,pizza-margherita-3765
272863,351,risotto-3766
266657,948,lasagna-3767
174133,584,carbonara-3768
91982,711,feijoada-3769
64584,172,moqueca-3770
54473,553,acaraje-3771
236145,234,pao-de-queijo-3772
268304,873,sushi-3773
145048,546,tempura-3774
52614,341,ramen-3775
243166,496,okonomiyaki-3776
157107,469,fish-and-chips-3777
108683,638,steak-and-ale-pie-3778
293549,837,bubble-and-squeak-3779
121485,605,cottage-pie-3780
234724,453,pizza-margherita-3781
72863,826,risotto-3782
292212,929,lasagna-3783
82154,117,carbonara-3784
127451,965,feijoada-3785
52341,424,moqueca-3786
98569,613,acaraje-3787
8048,627,pao-de-queijo-3788
13743,265,sushi-3789
136125,738,tempura-3790
159805,15,ramen-3791
214800,572,okonomiyaki-3792
170326,929,fish-and-chips-3793
86618,795,steak-and-ale-pie-3794
284463,207,bubble-and-squeak-3795
34995,893,cottage-pie-3796
123411,749,pizza-margherita-3797
216604,188,risotto-3798
251875,818,lasagna-3799
196644,987,carbonara-3800
173337,235,feijoada-3801
199393,401,moqueca-3802
283794,758,acaraje-3803
264925,96,pao-de-queijo-3804
133705,839,sushi-3805
293727,684,tempura-3806
83001,645,ramen-3807
63367,971,okonomiyaki-3808
153836,272,fish-and-chips-3809
164603,690,steak-and-ale-pie-3810
127966,727,bubble-and-squeak-3811
125101,384,cottage-pie-3812
121983,807,pizza-margherita-3813
104223,347,risotto-3814
36026,828,lasagna-3815
277667,133,carbonara-3816
154364,283,feijoada-3817
240162,949,moqueca-3818
60245,763,acaraje-3819
56130,545,pao-de-queijo-3820
181642,612,sushi-3821
291739,75,tempura-3822
266661,759,ramen-3823
34812,209,okonomiyaki-3824
168774,449,fish-and-chips-3825
117753,844,steak-and-ale-pie-3826
106165,728,bubble-and-squeak-3827
91,625,cottage-pie-3828
89444,125,pizza-margherita-3829
73351,94,risotto-3830
279155,573,lasagna-3831
12291,221,carbonara-3832
217057,775,feijoada-3833
3648,858,moqueca-3834
97701,899,acaraje-3835
23699,564,pao-de-queijo-3836
134321,629,sushi-3837
201411,93,tempura-3838
46333,698,ramen-3839
11911,767,okonomiyaki-3840
41105,159,fish-and-chips-3841
134354,927,steak-and-ale-pie-3842
114297,625,bubble-and-squeak-3843
116353,112,cottage-pie-3844
136744,933,pizza-margherita-3845
32943,574,risotto-3846
288559,814,lasagna-3847
81202,651,carbonara-3848
239457,691,feijoada-3849
151342,130,moqueca-3850
206660,411,acaraje-3851
117288,632,pao-de-queijo-3852
112861,142,sushi-3853
210548,98,tempura-3854
206513,886,ramen-3855
292904,80,okonomiyaki-3856
141800,210,fish-and-chips-3857
152235,118,steak-and-ale-pie-3858
7017,989,bubble-and-squeak-3859
73702,404,cottage-pie-3860
152922,38,pizza-margherita-3861
191065,970,risotto-3862
175599,394,lasagna-3863
72034,504,carbonara-3864
43922,70,feijoada-3865
85305,10,moqueca-3866
179514,857,acaraje-3867
55505,27,pao-de-queijo-3868
297853,537,sushi-3869
97884,457,tempura-3870
136237,970,ramen-3871
56045,422,okonomiyaki-3872
160000,955,fish-and-chips-3873
232706,895,steak-and-ale-pie-3874
276894,669,bubble-and-squeak-3875
142857,255,cottage-pie-3876
225899,979,pizza-margherita-3877
4826,401,risotto-3878
230418,11,lasagna-3879
65687,707,carbonara-3880
222118,600,feijoada-3881
169224,727,moqueca-3882
244339,151,acaraje-3883
14711,616,pao-de-queijo-3884
46457,857,sushi-3885
286898,697,tempura-3886
112857,628,ramen-3887
30123,434,okonomiyaki-3888
71630,181,fish-and-chips-3889
146824,652,steak-and-ale-pie-3890
168138,694,bubble-and-squeak-3891
102842,717,cottage-pie-3892
167673,631,pizza-margherita-3893
227719,310,risotto-3894
96174,731,lasagna-3895
12304,498,carbonara-3896
73324,154,feijoada-3897
157234,688,moqueca-3898
285104,284,acaraje-3899
4294,553,pao-de-queijo-3900
260084,421,sushi-3901
102889,132,tempura-3902
135843,288,ramen-3903
270073,50,okonomiyaki-3904
87046,212,fish-and-chips-3905
175690,484,steak-and-ale-pie-3906
221668,498,bubble-and-squeak-3907
50901,482,cottage-pie-3908
12774,955,pizza-margherita-3909
141927,640,risotto-3910
116897,281,lasagna-3911
251924,653,carbonara-3912
42544,951,feijoada-3913
137433,554,moqueca-3914
42237,242,acaraje-3915
80245,720,pao-de-queijo-3916
224472,228,sushi-3917
77884,139,tempura-3918
221307,347,ramen-3919
45168,306,okonomiyaki-3920
59237,610,fish-and-chips-3921
192930,396,steak-and-ale-pie-3922
78207,240,bubble-and-squeak-3923
8546,651,cottage-pie-3924
2637,946,pizza-margherita-3925
193732,266,risotto-3926
105138,111,lasagna-3927
90395,573,carbonara-3928
213483,269,feijoada-3929
217010,502,moqueca-3930
202602,503,acaraje-3931
271046,919,pao-de-queijo-3932
205851,728,sushi-3933
141394,503,tempura-3934
102543,918,ramen-3935
96913,857,okonomiyaki-3936
252389,557,fish-and-chips-3937
144599,843,steak-and-ale-pie-3938
13776,431,bubble-and-squeak-3939
95233,610,cottage-pie-3940
266572,559,pizza-margherita-3941
13052,107,risotto-3942
77397,505,lasagna-3943
293688,890,carbonara-3944
229889,894,feijoada-3945
204486,61,moqueca-3946
199333,928,acaraje-3947
216521,408,pao-de-queijo-3948
37796,193,sushi-3949
9752,186,tempura-3950
135334,992,ramen-3951
200645,82,okonomiyaki-3952
14107,544,fish-and-chips-3953
193757,285,steak-and-ale-pie-3954
68100,244,bubble-and-squeak-3955
140529,14,cottage-pie-3956
264678,366,pizza-margherita-3957
273439,660,risotto-3958
130442,789,lasagna-3959
142842,66,carbonara-3960
